RSU,Bound,Movement,x,y,x as UTC Time,x as PST Time,x as PDT Time,x as 12-Hr PST Time,x as 12-Hr PDT Time
5,EB,T,1658519962.288,137.90700006484985,2022-07-22 15:59:22.288000,2022-07-22 07:59:22.288000,2022-07-22 08:59:22.288000,2022-07-22 07:59:22.288000 AM,2022-07-22 08:59:22.288000 AM
7,NB,L,1658519857.692,162.20099997520447,2022-07-22 15:57:37.692000,2022-07-22 07:57:37.692000,2022-07-22 08:57:37.692000,2022-07-22 07:57:37.692000 AM,2022-07-22 08:57:37.692000 AM
7,NB,L,1658519961.292,98.40100002288818,2022-07-22 15:59:21.292000,2022-07-22 07:59:21.292000,2022-07-22 08:59:21.292000,2022-07-22 07:59:21.292000 AM,2022-07-22 08:59:21.292000 AM
7,SB,L,1658519572.99,129.00099992752075,2022-07-22 15:52:52.990000,2022-07-22 07:52:52.990000,2022-07-22 08:52:52.990000,2022-07-22 07:52:52.990000 AM,2022-07-22 08:52:52.990000 AM
7,SB,L,1658519857.692,279.7019999027252,2022-07-22 15:57:37.692000,2022-07-22 07:57:37.692000,2022-07-22 08:57:37.692000,2022-07-22 07:57:37.692000 AM,2022-07-22 08:57:37.692000 AM
2,NB,T,1658519391.689,108.14199995994568,2022-07-22 15:49:51.689000,2022-07-22 07:49:51.689000,2022-07-22 08:49:51.689000,2022-07-22 07:49:51.689000 AM,2022-07-22 08:49:51.689000 AM
2,NB,T,1658519391.689,108.14199995994568,2022-07-22 15:49:51.689000,2022-07-22 07:49:51.689000,2022-07-22 08:49:51.689000,2022-07-22 07:49:51.689000 AM,2022-07-22 08:49:51.689000 AM
7,WB,L,1658519798.99,131.9909999370575,2022-07-22 15:56:38.990000,2022-07-22 07:56:38.990000,2022-07-22 08:56:38.990000,2022-07-22 07:56:38.990000 AM,2022-07-22 08:56:38.990000 AM
7,WB,L,1658519924.092,119.99399995803833,2022-07-22 15:58:44.092000,2022-07-22 07:58:44.092000,2022-07-22 08:58:44.092000,2022-07-22 07:58:44.092000 AM,2022-07-22 08:58:44.092000 AM
2,EB,L,1658519800.287,120.16499996185303,2022-07-22 15:56:40.287000,2022-07-22 07:56:40.287000,2022-07-22 08:56:40.287000,2022-07-22 07:56:40.287000 AM,2022-07-22 08:56:40.287000 AM
2,EB,L,1658519800.287,120.16499996185303,2022-07-22 15:56:40.287000,2022-07-22 07:56:40.287000,2022-07-22 08:56:40.287000,2022-07-22 07:56:40.287000 AM,2022-07-22 08:56:40.287000 AM
5,EB,L,1658519671.474,124.89100003242493,2022-07-22 15:54:31.474000,2022-07-22 07:54:31.474000,2022-07-22 08:54:31.474000,2022-07-22 07:54:31.474000 AM,2022-07-22 08:54:31.474000 AM
5,EB,L,1658519804.474,129.99499988555908,2022-07-22 15:56:44.474000,2022-07-22 07:56:44.474000,2022-07-22 08:56:44.474000,2022-07-22 07:56:44.474000 AM,2022-07-22 08:56:44.474000 AM
1,EB,T,1658519827.214,227.58599996566772,2022-07-22 15:57:07.214000,2022-07-22 07:57:07.214000,2022-07-22 08:57:07.214000,2022-07-22 07:57:07.214000 AM,2022-07-22 08:57:07.214000 AM
1,EB,T,1658519944.32,113.70299983024597,2022-07-22 15:59:04.320000,2022-07-22 07:59:04.320000,2022-07-22 08:59:04.320000,2022-07-22 07:59:04.320000 AM,2022-07-22 08:59:04.320000 AM
