RSU,Bound,Movement,x,y,x as UTC Time,x as PST Time,x as PDT Time,x as 12-Hr PST Time,x as 12-Hr PDT Time
5,EB,L,1658519885.4,77.81599998474121,2022-07-22 15:58:05.400000,2022-07-22 07:58:05.400000,2022-07-22 08:58:05.400000,2022-07-22 07:58:05.400000 AM,2022-07-22 08:58:05.400000 AM
5,EB,L,1658519885.4,77.81599998474121,2022-07-22 15:58:05.400000,2022-07-22 07:58:05.400000,2022-07-22 08:58:05.400000,2022-07-22 07:58:05.400000 AM,2022-07-22 08:58:05.400000 AM
5,EB,L,1658519885.8,78.21599984169006,2022-07-22 15:58:05.800000,2022-07-22 07:58:05.800000,2022-07-22 08:58:05.800000,2022-07-22 07:58:05.800000 AM,2022-07-22 08:58:05.800000 AM
5,EB,L,1658519888.7,81.1159999370575,2022-07-22 15:58:08.700000,2022-07-22 07:58:08.700000,2022-07-22 08:58:08.700000,2022-07-22 07:58:08.700000 AM,2022-07-22 08:58:08.700000 AM
5,EB,L,1658519888.7,81.1159999370575,2022-07-22 15:58:08.700000,2022-07-22 07:58:08.700000,2022-07-22 08:58:08.700000,2022-07-22 07:58:08.700000 AM,2022-07-22 08:58:08.700000 AM
5,EB,L,1658519889.1,81.51599979400635,2022-07-22 15:58:09.100000,2022-07-22 07:58:09.100000,2022-07-22 08:58:09.100000,2022-07-22 07:58:09.100000 AM,2022-07-22 08:58:09.100000 AM
5,EB,L,1658519889.8,82.21599984169006,2022-07-22 15:58:09.800000,2022-07-22 07:58:09.800000,2022-07-22 08:58:09.800000,2022-07-22 07:58:09.800000 AM,2022-07-22 08:58:09.800000 AM
5,EB,L,1658519889.8,82.21599984169006,2022-07-22 15:58:09.800000,2022-07-22 07:58:09.800000,2022-07-22 08:58:09.800000,2022-07-22 07:58:09.800000 AM,2022-07-22 08:58:09.800000 AM
5,EB,L,1658519893.4,85.81599998474121,2022-07-22 15:58:13.400000,2022-07-22 07:58:13.400000,2022-07-22 08:58:13.400000,2022-07-22 07:58:13.400000 AM,2022-07-22 08:58:13.400000 AM
5,EB,L,1658519893.4,85.81599998474121,2022-07-22 15:58:13.400000,2022-07-22 07:58:13.400000,2022-07-22 08:58:13.400000,2022-07-22 07:58:13.400000 AM,2022-07-22 08:58:13.400000 AM
5,EB,L,1658519894.0,86.41599988937378,2022-07-22 15:58:14.000000,2022-07-22 07:58:14.000000,2022-07-22 08:58:14.000000,2022-07-22 07:58:14.000000 AM,2022-07-22 08:58:14.000000 AM
5,EB,L,1658519894.0,86.41599988937378,2022-07-22 15:58:14.000000,2022-07-22 07:58:14.000000,2022-07-22 08:58:14.000000,2022-07-22 07:58:14.000000 AM,2022-07-22 08:58:14.000000 AM
5,EB,L,1658519895.6,88.01599979400635,2022-07-22 15:58:15.600000,2022-07-22 07:58:15.600000,2022-07-22 08:58:15.600000,2022-07-22 07:58:15.600000 AM,2022-07-22 08:58:15.600000 AM
5,EB,L,1658519895.6,88.01599979400635,2022-07-22 15:58:15.600000,2022-07-22 07:58:15.600000,2022-07-22 08:58:15.600000,2022-07-22 07:58:15.600000 AM,2022-07-22 08:58:15.600000 AM
5,EB,L,1658519897.7,90.1159999370575,2022-07-22 15:58:17.700000,2022-07-22 07:58:17.700000,2022-07-22 08:58:17.700000,2022-07-22 07:58:17.700000 AM,2022-07-22 08:58:17.700000 AM
5,EB,L,1658519900.2,92.6159999370575,2022-07-22 15:58:20.200000,2022-07-22 07:58:20.200000,2022-07-22 08:58:20.200000,2022-07-22 07:58:20.200000 AM,2022-07-22 08:58:20.200000 AM
5,EB,L,1658519900.2,92.6159999370575,2022-07-22 15:58:20.200000,2022-07-22 07:58:20.200000,2022-07-22 08:58:20.200000,2022-07-22 07:58:20.200000 AM,2022-07-22 08:58:20.200000 AM
5,EB,L,1658519911.5,103.91599988937378,2022-07-22 15:58:31.500000,2022-07-22 07:58:31.500000,2022-07-22 08:58:31.500000,2022-07-22 07:58:31.500000 AM,2022-07-22 08:58:31.500000 AM
5,EB,L,1658519911.5,103.91599988937378,2022-07-22 15:58:31.500000,2022-07-22 07:58:31.500000,2022-07-22 08:58:31.500000,2022-07-22 07:58:31.500000 AM,2022-07-22 08:58:31.500000 AM
5,EB,L,1658519914.7,107.1159999370575,2022-07-22 15:58:34.700000,2022-07-22 07:58:34.700000,2022-07-22 08:58:34.700000,2022-07-22 07:58:34.700000 AM,2022-07-22 08:58:34.700000 AM
5,EB,L,1658519914.7,107.1159999370575,2022-07-22 15:58:34.700000,2022-07-22 07:58:34.700000,2022-07-22 08:58:34.700000,2022-07-22 07:58:34.700000 AM,2022-07-22 08:58:34.700000 AM
5,EB,T,1658519885.9,61.51900005340576,2022-07-22 15:58:05.900000,2022-07-22 07:58:05.900000,2022-07-22 08:58:05.900000,2022-07-22 07:58:05.900000 AM,2022-07-22 08:58:05.900000 AM
5,EB,T,1658519885.9,61.51900005340576,2022-07-22 15:58:05.900000,2022-07-22 07:58:05.900000,2022-07-22 08:58:05.900000,2022-07-22 07:58:05.900000 AM,2022-07-22 08:58:05.900000 AM
5,EB,T,1658519932.3,107.91899991035461,2022-07-22 15:58:52.300000,2022-07-22 07:58:52.300000,2022-07-22 08:58:52.300000,2022-07-22 07:58:52.300000 AM,2022-07-22 08:58:52.300000 AM
5,EB,T,1658519932.3,107.91899991035461,2022-07-22 15:58:52.300000,2022-07-22 07:58:52.300000,2022-07-22 08:58:52.300000,2022-07-22 07:58:52.300000 AM,2022-07-22 08:58:52.300000 AM
5,EB,T,1658519932.3,107.91899991035461,2022-07-22 15:58:52.300000,2022-07-22 07:58:52.300000,2022-07-22 08:58:52.300000,2022-07-22 07:58:52.300000 AM,2022-07-22 08:58:52.300000 AM
6,NB,T,1658519820.2,104.82599997520447,2022-07-22 15:57:00.200000,2022-07-22 07:57:00.200000,2022-07-22 08:57:00.200000,2022-07-22 07:57:00.200000 AM,2022-07-22 08:57:00.200000 AM
6,NB,T,1658519820.2,104.82599997520447,2022-07-22 15:57:00.200000,2022-07-22 07:57:00.200000,2022-07-22 08:57:00.200000,2022-07-22 07:57:00.200000 AM,2022-07-22 08:57:00.200000 AM
6,NB,T,1658519855.0,9.625,2022-07-22 15:57:35.000000,2022-07-22 07:57:35.000000,2022-07-22 08:57:35.000000,2022-07-22 07:57:35.000000 AM,2022-07-22 08:57:35.000000 AM
6,NB,T,1658519855.0,9.625,2022-07-22 15:57:35.000000,2022-07-22 07:57:35.000000,2022-07-22 08:57:35.000000,2022-07-22 07:57:35.000000 AM,2022-07-22 08:57:35.000000 AM
6,WB,L,1658519909.9,124.52800011634827,2022-07-22 15:58:29.900000,2022-07-22 07:58:29.900000,2022-07-22 08:58:29.900000,2022-07-22 07:58:29.900000 AM,2022-07-22 08:58:29.900000 AM
6,WB,L,1658519911.8,126.42799997329712,2022-07-22 15:58:31.800000,2022-07-22 07:58:31.800000,2022-07-22 08:58:31.800000,2022-07-22 07:58:31.800000 AM,2022-07-22 08:58:31.800000 AM
6,WB,L,1658519914.0,128.62800002098083,2022-07-22 15:58:34.000000,2022-07-22 07:58:34.000000,2022-07-22 08:58:34.000000,2022-07-22 07:58:34.000000 AM,2022-07-22 08:58:34.000000 AM
6,WB,L,1658519914.0,128.62800002098083,2022-07-22 15:58:34.000000,2022-07-22 07:58:34.000000,2022-07-22 08:58:34.000000,2022-07-22 07:58:34.000000 AM,2022-07-22 08:58:34.000000 AM
6,WB,L,1658519916.2,1.133000135421753,2022-07-22 15:58:36.200000,2022-07-22 07:58:36.200000,2022-07-22 08:58:36.200000,2022-07-22 07:58:36.200000 AM,2022-07-22 08:58:36.200000 AM
6,WB,L,1658519916.2,1.133000135421753,2022-07-22 15:58:36.200000,2022-07-22 07:58:36.200000,2022-07-22 08:58:36.200000,2022-07-22 07:58:36.200000 AM,2022-07-22 08:58:36.200000 AM
6,WB,L,1658519920.7,5.633000135421753,2022-07-22 15:58:40.700000,2022-07-22 07:58:40.700000,2022-07-22 08:58:40.700000,2022-07-22 07:58:40.700000 AM,2022-07-22 08:58:40.700000 AM
6,WB,L,1658519920.7,5.633000135421753,2022-07-22 15:58:40.700000,2022-07-22 07:58:40.700000,2022-07-22 08:58:40.700000,2022-07-22 07:58:40.700000 AM,2022-07-22 08:58:40.700000 AM
6,WB,L,1658519925.2,10.133000135421753,2022-07-22 15:58:45.200000,2022-07-22 07:58:45.200000,2022-07-22 08:58:45.200000,2022-07-22 07:58:45.200000 AM,2022-07-22 08:58:45.200000 AM
6,WB,L,1658519925.2,10.133000135421753,2022-07-22 15:58:45.200000,2022-07-22 07:58:45.200000,2022-07-22 08:58:45.200000,2022-07-22 07:58:45.200000 AM,2022-07-22 08:58:45.200000 AM
6,WB,L,1658519927.1,12.032999992370605,2022-07-22 15:58:47.100000,2022-07-22 07:58:47.100000,2022-07-22 08:58:47.100000,2022-07-22 07:58:47.100000 AM,2022-07-22 08:58:47.100000 AM
6,WB,L,1658519927.1,12.032999992370605,2022-07-22 15:58:47.100000,2022-07-22 07:58:47.100000,2022-07-22 08:58:47.100000,2022-07-22 07:58:47.100000 AM,2022-07-22 08:58:47.100000 AM
6,WB,L,1658519929.3,14.233000040054321,2022-07-22 15:58:49.300000,2022-07-22 07:58:49.300000,2022-07-22 08:58:49.300000,2022-07-22 07:58:49.300000 AM,2022-07-22 08:58:49.300000 AM
